gene	transcript	branch
ENSG00000167074	ENST00000413942	0
ENSG00000167077	ENST00000400107	1
ENSG00000167080	ENST00000300404	1
ENSG00000167081	ENST00000373483	0
ENSG00000167083	ENST00000511673	4
ENSG00000167085	ENST00000446735	0
ENSG00000167088	ENST00000582475	0
ENSG00000167094	ENST00000393748	1
ENSG00000167098	ENST00000356173	3
ENSG00000167100	ENST00000503131	0
ENSG00000167103	ENST00000300432	0
ENSG00000167104	ENST00000542375	3
ENSG00000167105	ENST00000507382	4
ENSG00000167106	ENST00000373095	0
ENSG00000167107	ENST00000541920	0
ENSG00000167110	ENST00000421699	0
ENSG00000167112	ENST00000372890	1
ENSG00000167113	ENST00000300452	0
ENSG00000167114	ENST00000372870	0
ENSG00000167118	ENST00000372847	1
ENSG00000167123	ENST00000411852	0
ENSG00000167130	ENST00000372546	0
ENSG00000167131	ENST00000417826	0
ENSG00000167136	ENST00000372642	0
ENSG00000167139	ENST00000535547	3
ENSG00000167157	ENST00000372469	1
ENSG00000167165	ENST00000373424	1
ENSG00000167173	ENST00000565074	0
ENSG00000167178	ENST00000565332	0
ENSG00000167182	ENST00000376741	0
ENSG00000167183	ENST00000300557	0
ENSG00000167186	ENST00000321998	0
ENSG00000167191	ENST00000537135	0
ENSG00000167193	ENST00000574295	0
ENSG00000167194	ENST00000567847	3
ENSG00000167196	ENST00000308275	1
ENSG00000167202	ENST00000435468	0
ENSG00000167207	ENST00000527070	0
ENSG00000167208	ENST00000330943	0
ENSG00000167210	ENST00000441893	0
ENSG00000167216	ENST00000586198	0
ENSG00000167220	ENST00000300605	0
ENSG00000167230	ENST00000300618	3
ENSG00000167232	ENST00000397082	9
ENSG00000167236	ENST00000591423	6
ENSG00000167244	ENST00000300632	0
ENSG00000167257	ENST00000300650	1
ENSG00000167258	ENST00000584632	0
ENSG00000167261	ENST00000574865	5
ENSG00000167264	ENST00000561965	0
ENSG00000167272	ENST00000357500	0
ENSG00000167280	ENST00000539857	0
ENSG00000167281	ENST00000453134	0
ENSG00000167283	ENST00000524422	0
ENSG00000167286	ENST00000529594	3
ENSG00000167291	ENST00000571872	0
ENSG00000167302	ENST00000374769	0
ENSG00000167306	ENST00000324581	0
ENSG00000167311	ENST00000425767	1
ENSG00000167315	ENST00000586100	0
ENSG00000167323	ENST00000533977	0
ENSG00000167325	ENST00000533349	0
ENSG00000167332	ENST00000532598	4
ENSG00000167333	ENST00000526337	5
ENSG00000167346	ENST00000380390	3
ENSG00000167359	ENST00000380211	4
ENSG00000167360	ENST00000300778	4
ENSG00000167363	ENST00000300784	1
ENSG00000167371	ENST00000300797	0
ENSG00000167377	ENST00000428724	5
ENSG00000167378	ENST00000422989	5
ENSG00000167380	ENST00000590089	5
ENSG00000167383	ENST00000291187	3
ENSG00000167384	ENST00000391956	3
ENSG00000167393	ENST00000390665	0
ENSG00000167394	ENST00000538906	0
ENSG00000167395	ENST00000300850	0
ENSG00000167397	ENST00000472468	1
ENSG00000167414	ENST00000300873	4
ENSG00000167419	ENST00000581008	2
ENSG00000167434	ENST00000587265	4
ENSG00000167447	ENST00000300917	0
ENSG00000167460	ENST00000538887	0
ENSG00000167461	ENST00000586682	0
ENSG00000167468	ENST00000587648	0
ENSG00000167470	ENST00000300952	0
ENSG00000167476	ENST00000593238	0
ENSG00000167483	ENST00000600871	3
ENSG00000167487	ENST00000595423	0
ENSG00000167491	ENST00000360315	0
ENSG00000167508	ENST00000568133	0
ENSG00000167513	ENST00000301019	0
ENSG00000167515	ENST00000568583	0
ENSG00000167522	ENST00000563291	0
ENSG00000167523	ENST00000566204	3
ENSG00000167524	ENST00000301037	0
ENSG00000167526	ENST00000452368	0
ENSG00000167528	ENST00000550342	1
ENSG00000167531	ENST00000549817	3
ENSG00000167535	ENST00000547818	0
ENSG00000167536	ENST00000426464	0
ENSG00000167543	ENST00000378818	0
ENSG00000167548	ENST00000301067	0
ENSG00000167549	ENST00000456796	0
ENSG00000167550	ENST00000550675	3
ENSG00000167552	ENST00000550811	0
ENSG00000167553	ENST00000552448	0
ENSG00000167565	ENST00000392028	0
ENSG00000167566	ENST00000335999	0
ENSG00000167578	ENST00000357052	0
ENSG00000167580	ENST00000550862	1
ENSG00000167588	ENST00000548814	0
ENSG00000167595	ENST00000396908	3
ENSG00000167600	ENST00000542619	4
ENSG00000167601	ENST00000301178	0
ENSG00000167604	ENST00000352614	0
ENSG00000167608	ENST00000416963	0
ENSG00000167612	ENST00000340970	4
ENSG00000167613	ENST00000313038	5
ENSG00000167614	ENST00000472198	0
ENSG00000167615	ENST00000376526	0
ENSG00000167617	ENST00000301200	5
ENSG00000167618	ENST00000412608	5
ENSG00000167619	ENST00000301204	0
ENSG00000167632	ENST00000389327	0
ENSG00000167634	ENST00000590659	5
ENSG00000167635	ENST00000456324	5
ENSG00000167637	ENST00000310738	4
ENSG00000167641	ENST00000301242	0
ENSG00000167642	ENST00000587334	3
ENSG00000167644	ENST00000588605	4
ENSG00000167645	ENST00000591755	0
ENSG00000167646	ENST00000534214	1
ENSG00000167653	ENST00000301258	6
ENSG00000167654	ENST00000398448	0
ENSG00000167656	ENST00000301263	5
ENSG00000167657	ENST00000301264	0
ENSG00000167658	ENST00000309311	0
ENSG00000167664	ENST00000600349	4
ENSG00000167670	ENST00000585371	0
ENSG00000167671	ENST00000590466	0
ENSG00000167674	ENST00000592691	0
ENSG00000167676	ENST00000301286	2
ENSG00000167680	ENST00000586582	0
ENSG00000167685	ENST00000591564	3
ENSG00000167693	ENST00000538650	0
ENSG00000167695	ENST00000570699	0
ENSG00000167699	ENST00000574581	0
ENSG00000167700	ENST00000301327	0
ENSG00000167701	ENST00000394955	0
ENSG00000167702	ENST00000301331	4
ENSG00000167703	ENST00000572801	0
ENSG00000167705	ENST00000574810	0
ENSG00000167711	ENST00000324015	0
ENSG00000167716	ENST00000575206	0
ENSG00000167720	ENST00000344595	0
ENSG00000167721	ENST00000571806	0
ENSG00000167723	ENST00000572519	1
ENSG00000167733	ENST00000342970	0
ENSG00000167740	ENST00000573984	0
ENSG00000167741	ENST00000574584	3
ENSG00000167747	ENST00000391812	5
ENSG00000167748	ENST00000448701	5
ENSG00000167749	ENST00000431178	5
ENSG00000167751	ENST00000597911	4
ENSG00000167754	ENST00000594846	4
ENSG00000167755	ENST00000456750	5
ENSG00000167757	ENST00000598799	4
ENSG00000167759	ENST00000596955	4
ENSG00000167765	ENST00000301439	2
ENSG00000167767	ENST00000394815	2
ENSG00000167768	ENST00000252244	1
ENSG00000167769	ENST00000301452	0
ENSG00000167770	ENST00000422031	0
ENSG00000167771	ENST00000301459	0
ENSG00000167772	ENST00000541807	0
ENSG00000167774	ENST00000598884	0
ENSG00000167775	ENST00000599573	4
ENSG00000167778	ENST00000301463	0
ENSG00000167779	ENST00000548547	3
ENSG00000167780	ENST00000551896	1
ENSG00000167785	ENST00000601372	4
ENSG00000167791	ENST00000545205	0
ENSG00000167792	ENST00000530638	0
ENSG00000167797	ENST00000301488	0
ENSG00000167799	ENST00000301490	2
ENSG00000167800	ENST00000335385	2
ENSG00000167807	ENST00000452032	0
ENSG00000167815	ENST00000435703	0
ENSG00000167822	ENST00000301529	8
ENSG00000167825	ENST00000301532	3
ENSG00000167840	ENST00000416429	5
ENSG00000167842	ENST00000573759	0
ENSG00000167850	ENST00000330793	3
ENSG00000167851	ENST00000360141	3
ENSG00000167858	ENST00000535086	1
ENSG00000167861	ENST00000581676	0
ENSG00000167862	ENST00000584208	2
ENSG00000167863	ENST00000538432	0
ENSG00000167874	ENST00000301599	0
ENSG00000167880	ENST00000586740	0
ENSG00000167881	ENST00000602720	0
ENSG00000167889	ENST00000565043	0
ENSG00000167895	ENST00000589691	0
ENSG00000167900	ENST00000405273	0
ENSG00000167904	ENST00000520061	0
ENSG00000167910	ENST00000301645	0
ENSG00000167914	ENST00000301659	2
ENSG00000167916	ENST00000264651	1
ENSG00000167920	ENST00000436612	5
ENSG00000167925	ENST00000593209	0
ENSG00000167930	ENST00000442458	0
ENSG00000167941	ENST00000301691	0
ENSG00000167962	ENST00000431526	0
ENSG00000167964	ENST00000210187	0
ENSG00000167965	ENST00000301724	0
ENSG00000167967	ENST00000565413	0
ENSG00000167968	ENST00000569184	0
ENSG00000167969	ENST00000566379	0
ENSG00000167970	ENST00000454671	0
ENSG00000167971	ENST00000343516	0
ENSG00000167972	ENST00000567910	0
ENSG00000167977	ENST00000564195	0
ENSG00000167978	ENST00000574340	0
ENSG00000167981	ENST00000301744	5
ENSG00000167985	ENST00000542794	0
ENSG00000167986	ENST00000535174	0
ENSG00000167987	ENST00000538036	2
ENSG00000167992	ENST00000535599	1
ENSG00000167994	ENST00000394836	0
ENSG00000167995	ENST00000301774	0
ENSG00000167996	ENST00000532601	0
ENSG00000168000	ENST00000531524	0
ENSG00000168002	ENST00000531996	0
ENSG00000168003	ENST00000539458	0
ENSG00000168004	ENST00000538712	5
ENSG00000168005	ENST00000294244	3
ENSG00000168010	ENST00000534905	0
ENSG00000168014	ENST00000414160	0
ENSG00000168016	ENST00000428977	1
ENSG00000168026	ENST00000301819	1
ENSG00000168028	ENST00000444512	0
ENSG00000168032	ENST00000445129	0
ENSG00000168036	ENST00000441708	0
ENSG00000168038	ENST00000414606	0
ENSG00000168040	ENST00000301838	1
ENSG00000168056	ENST00000530866	0
ENSG00000168060	ENST00000358658	0
ENSG00000168061	ENST00000531072	0
ENSG00000168062	ENST00000534177	3
ENSG00000168065	ENST00000377581	4
ENSG00000168066	ENST00000422298	0
ENSG00000168067	ENST00000433890	0
ENSG00000168070	ENST00000432175	1
ENSG00000168071	ENST00000301897	3
ENSG00000168077	ENST00000337221	0
ENSG00000168078	ENST00000521226	0
ENSG00000168079	ENST00000301906	0
ENSG00000168081	ENST00000518479	0
ENSG00000168090	ENST00000418625	0
ENSG00000168092	ENST00000419197	1
ENSG00000168096	ENST00000592711	0
ENSG00000168101	ENST00000590460	2
ENSG00000168116	ENST00000370733	5
ENSG00000168118	ENST00000366690	0
ENSG00000168124	ENST00000304646	4
ENSG00000168131	ENST00000303324	3
ENSG00000168135	ENST00000303592	0
ENSG00000168137	ENST00000399686	0
ENSG00000168140	ENST00000304735	0
ENSG00000168143	ENST00000306858	1
ENSG00000168148	ENST00000366696	5
ENSG00000168152	ENST00000506208	2
ENSG00000168158	ENST00000304936	4
ENSG00000168159	ENST00000305943	3
ENSG00000168172	ENST00000307602	0
ENSG00000168175	ENST00000395468	2
ENSG00000168209	ENST00000307365	0
ENSG00000168214	ENST00000342320	0
ENSG00000168216	ENST00000472827	0
ENSG00000168228	ENST00000302874	0
ENSG00000168229	ENST00000553372	1
ENSG00000168234	ENST00000304621	0
ENSG00000168237	ENST00000354773	0
ENSG00000168242	ENST00000377733	0
ENSG00000168243	ENST00000391854	0
ENSG00000168246	ENST00000393792	1
ENSG00000168255	ENST00000379340	0
ENSG00000168256	ENST00000491638	0
ENSG00000168259	ENST00000590348	0
ENSG00000168260	ENST00000305273	5
ENSG00000168263	ENST00000382082	0
ENSG00000168264	ENST00000366610	0
ENSG00000168267	ENST00000376504	0
ENSG00000168268	ENST00000489316	0
ENSG00000168269	ENST00000306268	0
ENSG00000168273	ENST00000476842	0
ENSG00000168274	ENST00000303910	0
ENSG00000168275	ENST00000366615	1
ENSG00000168280	ENST00000414838	1
ENSG00000168282	ENST00000305386	0
ENSG00000168283	ENST00000376663	0
ENSG00000168286	ENST00000303596	0
ENSG00000168288	ENST00000303319	0
ENSG00000168291	ENST00000474765	0
ENSG00000168297	ENST00000479134	0
ENSG00000168298	ENST00000304218	0
ENSG00000168300	ENST00000360540	1
ENSG00000168301	ENST00000404589	0
ENSG00000168303	ENST00000306984	1
ENSG00000168306	ENST00000489472	1
ENSG00000168309	ENST00000465970	1
ENSG00000168310	ENST00000509274	0
ENSG00000168314	ENST00000452959	5
ENSG00000168329	ENST00000542107	3
ENSG00000168333	ENST00000303202	3
ENSG00000168334	ENST00000421646	0
ENSG00000168348	ENST00000307169	0
ENSG00000168350	ENST00000553834	0
ENSG00000168356	ENST00000302328	2
ENSG00000168374	ENST00000303436	0
ENSG00000168385	ENST00000425899	0
ENSG00000168386	ENST00000383694	0
ENSG00000168389	ENST00000420632	0
ENSG00000168393	ENST00000420144	0
ENSG00000168394	ENST00000354258	0
ENSG00000168395	ENST00000445620	0
ENSG00000168397	ENST00000400771	0
ENSG00000168398	ENST00000306005	0
ENSG00000168404	ENST00000571303	3
ENSG00000168411	ENST00000361070	0
ENSG00000168412	ENST00000307161	0
ENSG00000168418	ENST00000308251	1
ENSG00000168421	ENST00000505618	0
ENSG00000168427	ENST00000409223	0
ENSG00000168434	ENST00000563164	0
ENSG00000168438	ENST00000307731	0
ENSG00000168439	ENST00000543847	0
ENSG00000168447	ENST00000343070	1
ENSG00000168453	ENST00000517699	3
ENSG00000168454	ENST00000584255	5
ENSG00000168461	ENST00000578921	0
ENSG00000168476	ENST00000518664	1
ENSG00000168477	ENST00000451343	1
ENSG00000168481	ENST00000518365	0
ENSG00000168484	ENST00000524255	3
ENSG00000168487	ENST00000397816	0
ENSG00000168488	ENST00000568266	0
ENSG00000168490	ENST00000523252	0
ENSG00000168491	ENST00000504020	2
ENSG00000168495	ENST00000518039	0
ENSG00000168496	ENST00000535307	0
ENSG00000168497	ENST00000304141	0
ENSG00000168502	ENST00000306285	0
ENSG00000168505	ENST00000551105	0
ENSG00000168509	ENST00000475797	1
ENSG00000168515	ENST00000306238	4
ENSG00000168517	ENST00000592695	3
ENSG00000168522	ENST00000525699	0
ENSG00000168528	ENST00000536384	0
ENSG00000168530	ENST00000352451	0
ENSG00000168538	ENST00000357207	0
ENSG00000168539	ENST00000536524	4
ENSG00000168542	ENST00000317840	1
ENSG00000168546	ENST00000400782	0
ENSG00000168556	ENST00000434682	0
ENSG00000168564	ENST00000504169	0
ENSG00000168566	ENST00000342415	0
ENSG00000168569	ENST00000307366	0
ENSG00000168575	ENST00000522707	0
ENSG00000168582	ENST00000304502	0
ENSG00000168589	ENST00000561880	0
ENSG00000168591	ENST00000589856	0
ENSG00000168594	ENST00000502305	5
ENSG00000168610	ENST00000404395	0
ENSG00000168612	ENST00000372523	1
ENSG00000168614	ENST00000338347	11
ENSG00000168615	ENST00000379917	0
ENSG00000168619	ENST00000541111	4
ENSG00000168621	ENST00000515058	0
ENSG00000168634	ENST00000305479	5
ENSG00000168646	ENST00000544103	0
ENSG00000168653	ENST00000372969	0
ENSG00000168658	ENST00000435344	1
ENSG00000168661	ENST00000439785	6
ENSG00000168671	ENST00000545528	6
ENSG00000168672	ENST00000304916	0
ENSG00000168675	ENST00000587757	0
ENSG00000168676	ENST00000562841	2
ENSG00000168679	ENST00000437429	0
ENSG00000168685	ENST00000505093	3
ENSG00000168701	ENST00000565201	0
ENSG00000168702	ENST00000434794	1
ENSG00000168703	ENST00000372785	3
ENSG00000168710	ENST00000393614	0
ENSG00000168724	ENST00000303525	0
ENSG00000168734	ENST00000372882	0
ENSG00000168743	ENST00000514837	0
ENSG00000168746	ENST00000372910	5
ENSG00000168748	ENST00000338437	0
ENSG00000168754	ENST00000327896	3
ENSG00000168758	ENST00000442264	0
ENSG00000168763	ENST00000305510	0
ENSG00000168765	ENST00000326729	0
ENSG00000168769	ENST00000394764	0
ENSG00000168772	ENST00000394767	0
ENSG00000168778	ENST00000426174	1
ENSG00000168779	ENST00000490689	0
ENSG00000168781	ENST00000437065	0
ENSG00000168785	ENST00000511800	0
ENSG00000168787	ENST00000383555	5
ENSG00000168792	ENST00000307201	0
ENSG00000168795	ENST00000307750	0
ENSG00000168802	ENST00000522091	0
ENSG00000168803	ENST00000562188	0
ENSG00000168806	ENST00000305641	0
ENSG00000168807	ENST00000360496	0
ENSG00000168811	ENST00000466512	3
ENSG00000168813	ENST00000355898	0
ENSG00000168818	ENST00000505286	0
ENSG00000168824	ENST00000397958	0
ENSG00000168826	ENST00000538529	0
ENSG00000168827	ENST00000472383	0
ENSG00000168828	ENST00000377981	5
ENSG00000168830	ENST00000305344	0
ENSG00000168843	ENST00000306100	0
ENSG00000168872	ENST00000443119	0
ENSG00000168874	ENST00000306279	0
ENSG00000168875	ENST00000306087	0
ENSG00000168876	ENST00000302755	0
ENSG00000168878	ENST00000494165	3
ENSG00000168883	ENST00000323701	0
ENSG00000168884	ENST00000503235	0
ENSG00000168887	ENST00000409734	0
ENSG00000168890	ENST00000451147	0
ENSG00000168894	ENST00000306368	0
ENSG00000168899	ENST00000306384	3
ENSG00000168904	ENST00000558861	0
ENSG00000168906	ENST00000409017	0
ENSG00000168907	ENST00000397272	1
ENSG00000168913	ENST00000399775	3
ENSG00000168916	ENST00000505686	1
ENSG00000168917	ENST00000393079	0
ENSG00000168918	ENST00000455936	0
ENSG00000168924	ENST00000302787	0
ENSG00000168925	ENST00000361017	0
ENSG00000168928	ENST00000303037	0
ENSG00000168930	ENST00000329758	9
ENSG00000168936	ENST00000536901	0
ENSG00000168938	ENST00000306442	1
ENSG00000168944	ENST00000395431	0
ENSG00000168952	ENST00000550887	0
ENSG00000168958	ENST00000525195	0
ENSG00000168959	ENST00000305432	0
ENSG00000168970	ENST00000342159	0
ENSG00000168993	ENST00000304062	0
ENSG00000168994	ENST00000380283	0
ENSG00000168995	ENST00000600577	4
ENSG00000169016	ENST00000542100	1
ENSG00000169018	ENST00000306917	0
ENSG00000169019	ENST00000381571	0
ENSG00000169020	ENST00000304312	3
ENSG00000169021	ENST00000304863	0
ENSG00000169026	ENST00000507165	4
ENSG00000169031	ENST00000396578	2
ENSG00000169032	ENST00000307102	0
ENSG00000169045	ENST00000504348	0
ENSG00000169047	ENST00000305123	1
ENSG00000169057	ENST00000369957	0
ENSG00000169059	ENST00000398729	10
ENSG00000169062	ENST00000351487	0
ENSG00000169064	ENST00000492642	1
ENSG00000169067	ENST00000423391	4
ENSG00000169071	ENST00000375708	0
ENSG00000169083	ENST00000374690	0
ENSG00000169084	ENST00000444280	0
ENSG00000169085	ENST00000522977	2
ENSG00000169087	ENST00000383659	0
ENSG00000169093	ENST00000381317	0
ENSG00000169100	ENST00000381401	2
ENSG00000169105	ENST00000559991	1
ENSG00000169116	ENST00000307428	3
ENSG00000169118	ENST00000303032	0
ENSG00000169122	ENST00000361488	0
ENSG00000169126	ENST00000545014	0
ENSG00000169129	ENST00000419268	0
ENSG00000169131	ENST00000335815	5
ENSG00000169136	ENST00000595125	0
ENSG00000169139	ENST00000520595	0
ENSG00000169154	ENST00000524298	3
ENSG00000169155	ENST00000373464	1
ENSG00000169169	ENST00000596922	1
ENSG00000169174	ENST00000543384	0
ENSG00000169180	ENST00000566175	0
ENSG00000169181	ENST00000447459	2
ENSG00000169184	ENST00000302326	0
ENSG00000169188	ENST00000374987	0
ENSG00000169189	ENST00000566087	1
ENSG00000169193	ENST00000307471	0
ENSG00000169194	ENST00000304506	4
ENSG00000169203	ENST00000552123	11
ENSG00000169208	ENST00000303532	3
ENSG00000169213	ENST00000371655	0
ENSG00000169214	ENST00000302084	5
ENSG00000169217	ENST00000305596	0
ENSG00000169218	ENST00000401071	1
ENSG00000169220	ENST00000408923	0
ENSG00000169221	ENST00000490703	0
ENSG00000169223	ENST00000513877	0
ENSG00000169224	ENST00000536561	4
ENSG00000169228	ENST00000303270	0
ENSG00000169230	ENST00000503216	0
ENSG00000169231	ENST00000428962	0
ENSG00000169239	ENST00000318636	3
ENSG00000169241	ENST00000368401	0
ENSG00000169242	ENST00000368406	0
ENSG00000169245	ENST00000306602	4
ENSG00000169246	ENST00000448012	12
ENSG00000169247	ENST00000538184	0
ENSG00000169249	ENST00000307771	0
ENSG00000169251	ENST00000460469	0
ENSG00000169252	ENST00000305988	0
ENSG00000169255	ENST00000392780	2
ENSG00000169258	ENST00000303991	0
ENSG00000169271	ENST00000302005	1
ENSG00000169282	ENST00000471742	0
ENSG00000169288	ENST00000502384	0
ENSG00000169291	ENST00000304760	0
ENSG00000169297	ENST00000378970	0
ENSG00000169299	ENST00000537241	0
ENSG00000169302	ENST00000397936	0
ENSG00000169306	ENST00000378993	0
ENSG00000169313	ENST00000302632	0
ENSG00000169330	ENST00000305428	0
ENSG00000169344	ENST00000302509	0
ENSG00000169359	ENST00000468581	0
ENSG00000169371	ENST00000569817	0
ENSG00000169372	ENST00000541813	0
ENSG00000169375	ENST00000568190	0
ENSG00000169379	ENST00000539730	0
ENSG00000169385	ENST00000304625	5
ENSG00000169397	ENST00000304639	7
ENSG00000169398	ENST00000520828	0
ENSG00000169403	ENST00000373857	0
ENSG00000169410	ENST00000306726	0
ENSG00000169413	ENST00000304677	4
ENSG00000169418	ENST00000368680	0
ENSG00000169427	ENST00000522317	0
ENSG00000169432	ENST00000303354	2
ENSG00000169435	ENST00000335049	1
ENSG00000169436	ENST00000435777	0
ENSG00000169439	ENST00000522911	0
ENSG00000169442	ENST00000374213	5
ENSG00000169446	ENST00000305963	0
ENSG00000169469	ENST00000307098	3
ENSG00000169474	ENST00000368762	4
ENSG00000169484	ENST00000305045	4
ENSG00000169488	ENST00000305051	4
ENSG00000169490	ENST00000412303	0
ENSG00000169495	ENST00000302495	0
ENSG00000169499	ENST00000521746	1
ENSG00000169504	ENST00000374379	0
ENSG00000169507	ENST00000303735	0
ENSG00000169508	ENST00000376414	0
ENSG00000169509	ENST00000368790	3
ENSG00000169515	ENST00000307522	5
ENSG00000169519	ENST00000406787	0
ENSG00000169548	ENST00000302097	6
ENSG00000169550	ENST00000455601	1
ENSG00000169551	ENST00000276241	5
ENSG00000169554	ENST00000444559	0
ENSG00000169562	ENST00000361726	1
ENSG00000169564	ENST00000303577	5
ENSG00000169567	ENST00000513012	0
ENSG00000169570	ENST00000506980	2
ENSG00000169575	ENST00000403807	4
ENSG00000169583	ENST00000494426	1
ENSG00000169592	ENST00000567705	1
ENSG00000169594	ENST00000345382	0
ENSG00000169598	ENST00000461150	0
ENSG00000169599	ENST00000394305	0
ENSG00000169604	ENST00000303714	0
ENSG00000169609	ENST00000538348	0
ENSG00000169612	ENST00000304191	1
ENSG00000169618	ENST00000303786	5
ENSG00000169621	ENST00000445692	0
ENSG00000169627	ENST00000305321	1
ENSG00000169629	ENST00000496537	10
