paralog_pair,PC9_GI_score_rank,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score_rank,HeLa_GI_score,HeLa_GI_fdr,target1,target2,target1_ensembl_id,target1_chr,target1_start_pos,target2_ensembl_id,target2_hgnc_symbol,target2_chr,target2_start_pos,PC9_target1_TPM,PC9_target2_TPM,PC9_target1_essential,PC9_target2_essential,PC9_target1_cn,PC9_target2_cn,PC9_DKO_expected_CS,PC9_DKO_observed_CS,PC9_GI_pval,HeLa_target1_TPM,HeLa_target2_TPM,HeLa_target1_cn,HeLa_target2_cn,HeLa_DKO_expected_CS,HeLa_DKO_observed_CS,HeLa_GI_pval,PC9_GI_flag,HeLa_GI_flag,GI_flag,same_chr,same_chr_dist,proximity
PXDNL|PXDN,772,0.158113707,0.396703864,657,0.01775433,0.934755727,PXDNL,PXDN,ENSG00000147485,8,51319577,ENSG00000130508,PXDN,2,1631887,0.081,14.76,FALSE,FALSE,1.703270204,2.194032413,-0.058241816,0.129818591,0.202188119,0.14053531,53.31398643,1.839149637,1.900064315,0.162100006,0.176287706,0.879036112,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
LHX8|LHX6,738,0.129215933,0.396703864,470,-0.07779477,0.578330739,LHX8,LHX6,ENSG00000162624,1,75128434,ENSG00000106852,LHX6,9,122202577,0,0.706,FALSE,FALSE,2.444860291,2.084513491,0.286016656,0.382717702,0.202203426,0.33217437,3.768901509,2.133826584,2.592948914,-0.024040506,-0.08271502,0.377632742,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GALNT10|GALNTL6,831,0.204200343,0.4003785,491,-0.07168028,0.717436274,GALNT10,GALNTL6,ENSG00000164574,5,154190730,ENSG00000174473,GALNTL6,4,171812254,31.923,0,FALSE,FALSE,2.024578838,1.771014555,0.349508853,0.509674408,0.204465137,6.068570226,0.166087185,2.058190961,1.868019886,0.189045281,0.110514269,0.535639315,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SHOX2|SHOX,846,0.219757563,0.400836291,982,0.297326058,0.042695613,SHOX2,SHOX,ENSG00000168779,3,158095954,ENSG00000185960,SHOX,X,624344,0.693,0,FALSE,FALSE,2.112089577,NA,-0.102063504,0.155591682,0.205088083,0.549365305,0,1.870128272,NA,-0.255227513,0.089395974,0.004407831,neither_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
FAM120C|FAM120A,809,0.187133881,0.403270726,595,-0.015026153,0.942144097,FAM120C,FAM120A,ENSG00000184083,X,54068324,ENSG00000048828,FAM120A,9,93451685,4.169,45.801,FALSE,FALSE,1.743411031,2.084513491,-0.150913602,0.082981168,0.206725187,6.387968659,81.82987852,1.870490223,2.03289958,-0.123934161,-0.107664976,0.901897165,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GAD2|GAD1,799,0.175107604,0.405720581,283,-0.18194826,0.177961688,GAD2,GAD1,ENSG00000136750,10,26216665,ENSG00000128683,GAD1,2,170813213,0,5.296,FALSE,FALSE,1.627408509,2.141534926,-0.732806953,-0.405360861,0.208374939,0,1.57144029,1.862502175,1.865016765,-0.043257557,-0.203743379,0.043687901,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TMEM30B|TMEM30A,306,-0.193324534,0.409050886,484,-0.074257731,0.788802258,TMEM30B,TMEM30A,ENSG00000182107,14,61277370,ENSG00000112697,TMEM30A,6,75252924,17.693,56.243,FALSE,FALSE,2.202025082,2.00837552,-0.865781889,-0.882641221,0.210482495,0,33.25576484,1.897510051,1.884724389,-0.796728932,-0.757690807,0.647124183,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BECN2|BECN1,894,0.272846629,0.410714226,315,-0.157946631,0.257817791,BECN2,BECN1,ENSG00000196289,1,241957767,ENSG00000126581,BECN1,17,42810134,NA,74.75,FALSE,FALSE,2.029110572,2.0024102,-1.090142099,-0.600122789,0.21173714,NA,54.82154703,2.165298856,2.116358191,-0.757310406,-0.806765528,0.090532042,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
EAF2|EAF1,193,-0.309204013,0.41185094,8,-1.293371631,0.0037392,EAF2,EAF1,ENSG00000145088,3,121835183,ENSG00000144597,EAF1,3,15427598,3.232,10.931,FALSE,FALSE,1.816174759,1.844727545,-1.604004766,-1.602801854,0.21272301,5.506428984,10.79566703,1.841537811,2.139420288,-1.156233955,-2.292493101,8.41E-05,neither_in_PC9,SL_in_HeLa,synthetic_lethal,TRUE,106407585,greater_than_1Mb
MX2|MX1,274,-0.217186319,0.416540052,940,0.231120941,0.062308769,MX2,MX1,ENSG00000183486,21,41361999,ENSG00000157601,MX1,21,41420304,1.724,2.105,FALSE,FALSE,1.867153319,1.867153319,-0.02042375,-0.214525005,0.215911804,0.651572803,0.8559878,1.848802023,1.848802023,0.21404797,0.43527084,0.008227177,neither_in_PC9,neither_in_HeLa,neither,TRUE,58305,less_than_1Mb
NLN|THOP1,412,-0.109980886,0.416540052,398,-0.115072412,0.427743553,NLN,THOP1,ENSG00000123213,5,65722205,ENSG00000172009,THOP1,19,2785503,36.608,35.97,FALSE,FALSE,2.021497731,1.686411677,0.293052938,0.149280516,0.215953774,42.90159751,68.33848871,NA,1.792894047,-0.055228622,-0.147379558,0.220516337,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TOP1MT|TOP1,229,-0.26680897,0.421111393,58,-0.620208216,0.027324455,TOP1MT,TOP1,ENSG00000184428,8,143304384,ENSG00000198900,TOP1,20,41028822,37.287,55.292,FALSE,TRUE,2.374240018,2.434157032,-1.068869299,-1.122365282,0.218919103,28.77141084,45.00962717,2.404931704,2.115584659,-1.56005992,-1.973937167,0.001777416,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
PRKAR1B|PRKAR1A,768,0.157031716,0.421111393,57,-0.623684106,0.0037392,PRKAR1B,PRKAR1A,ENSG00000188191,7,549197,ENSG00000108946,PRKAR1A,17,68511780,23.124,63.249,FALSE,FALSE,2.345367209,2.040078197,-0.13521772,0.065727056,0.219141463,8.700413314,79.30024293,2.178294363,2.097636225,-1.64618271,-2.053039165,7.73E-05,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
CHUK|IKBKB,417,-0.106933315,0.426188988,792,0.091253422,0.498214011,CHUK,IKBKB,ENSG00000213341,10,100188300,ENSG00000104365,IKBKB,8,42271302,12.723,11.297,FALSE,FALSE,1.667483926,1.697902304,-0.261764497,-0.301824351,0.22219756,23.71213966,19.20223379,1.868140228,1.85731661,0.254959706,0.331328717,0.292714938,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FAM200B|FAM200A,891,0.270330496,0.429175847,638,0.009974783,0.974004869,FAM200B,FAM200A,ENSG00000237765,4,15681662,ENSG00000221909,FAM200A,7,99546300,11.134,2.811,FALSE,FALSE,1.983637062,2.00412091,-0.645078354,-0.238326676,0.224334526,21.37414313,5.225358363,1.878186949,2.153085907,-0.61295788,-0.512085336,0.963602875,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
KIF13B|KIF13A,387,-0.129768871,0.429175847,511,-0.057971305,0.810106138,KIF13B,KIF13A,ENSG00000197892,8,29067278,ENSG00000137177,KIF13A,6,17759183,5.499,17.435,FALSE,FALSE,1.697902304,2.030507497,0.242221709,0.087884021,0.225036896,1.264817794,22.89447967,1.901125531,1.868320771,0.23000448,0.160190318,0.681118364,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ABCG1|ABCG4,756,0.148311075,0.429175847,608,-0.008698406,0.928216887,ABCG1,ABCG4,ENSG00000160179,21,42199689,ENSG00000172350,ABCG4,11,119149052,2.607,0.204,TRUE,FALSE,1.867153319,2.593353083,-0.329628148,-0.102130563,0.225350279,0.779332176,0.204414997,1.848802023,1.580271509,0.177469193,0.163330953,0.866772728,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TBPL2|TBP,280,-0.209348744,0.429175847,692,0.037252289,0.853727137,TBPL2,TBP,ENSG00000182521,14,55413541,ENSG00000112592,TBP,6,170554302,0.19,21.794,FALSE,TRUE,1.953995919,1.786525257,-0.512941589,-0.60984379,0.225700838,0.229966872,23.80157122,1.897510051,1.81529835,-0.339279246,-0.244485267,0.741830862,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
VAV3|VAV1,198,-0.306205509,0.429175847,636,0.009104145,0.957409951,VAV3,VAV1,ENSG00000134215,1,107571161,ENSG00000141968,VAV1,19,6772708,0.869,5.038,FALSE,FALSE,2.713670811,1.67,-0.491643174,-0.689266483,0.225838164,3.692245885,0,2.102822036,1.792894047,-0.199220963,-0.149645493,0.931383273,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RLN2|RLN1,202,-0.299759649,0.429640118,472,-0.077705393,0.517387344,RLN2,RLN1,ENSG00000107014,9,5299864,ENSG00000107018,RLN1,9,5334930,1.616,0.543,FALSE,FALSE,1.670844827,1.670844827,0.389998387,0.038857608,0.226596648,0,0,2.735197645,2.735197645,0.477699563,0.357962128,0.313446313,neither_in_PC9,neither_in_HeLa,neither,TRUE,35066,less_than_1Mb
RHBDF2|RHBDF1,343,-0.165620039,0.429640118,840,0.125412771,0.560016814,RHBDF2,RHBDF1,ENSG00000129667,17,76470891,ENSG00000007384,RHBDF1,16,58059,6.097,15.154,FALSE,FALSE,1.681643353,2.00116239,-0.102291533,-0.229972576,0.226916723,4.420474312,3.577262449,2.097636225,2.130295504,-1.339630354,-1.034752665,0.357758314,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
LMO3|LMO1,782,0.165512362,0.430631148,824,0.112857052,0.377806085,LMO3,LMO1,ENSG00000048540,12,16548372,ENSG00000166407,LMO1,11,8224309,2.24,0.747,FALSE,FALSE,2.001298414,1.822045412,-0.317586674,-0.075072584,0.228045595,2.325220592,26.79114056,2.368883813,2.126619228,-0.472913769,-0.286227593,0.176856356,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SNRPB|SNRPN,389,-0.129470102,0.430631148,313,-0.158998051,0.466187375,SNRPB,SNRPN,ENSG00000125835,20,2461634,ENSG00000128739,SNRPN,15,24823637,442.771,0,TRUE,FALSE,2.070746529,1.704852847,-0.743515734,-0.718704369,0.228276317,344.8864279,86.67195877,1.569473258,NA,-1.176769095,-1.17615183,0.257534579,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TMEM185B|TMEM185A,770,0.157694167,0.431505882,627,0.001101542,0.997253343,TMEM185B,TMEM185A,ENSG00000226479,2,120217479,ENSG00000269556,TMEM185A,X,149596556,27.836,23.98,FALSE,FALSE,2.590906446,2.535899694,-0.468953906,-0.206794235,0.229158949,16.92811695,13.42751012,1.902125466,1.880869374,0.195208082,0.188707767,0.996285136,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
HOXA6|HOXB6,837,0.21063248,0.436518398,701,0.042793205,0.781664595,HOXA6,HOXB6,ENSG00000106006,7,27145396,ENSG00000108511,HOXB6,17,48595751,0.244,2.947,FALSE,FALSE,2.652323303,2.326103151,-0.273489921,0.006143458,0.232610877,0.33217437,1.596992165,2.137526378,2.076911728,-0.06403556,0.002752515,0.637515431,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SBF2|SBF1,208,-0.28991023,0.436518398,323,-0.153948412,0.619170767,SBF2,SBF1,ENSG00000133812,11,9778667,ENSG00000100241,SBF1,22,50445000,7.156,29.669,FALSE,FALSE,1.845960379,2.863345239,-0.563624779,-0.731892606,0.232668544,13.68302887,15.48443603,2.126619228,2.121632455,-1.05654067,-1.065527258,0.421271528,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
NT5C|NT5M,381,-0.132004342,0.440560651,404,-0.111549948,0.456783821,NT5C,NT5M,ENSG00000125458,17,75130225,ENSG00000205309,NT5M,17,17303335,51.056,4.861,FALSE,FALSE,2.040078197,2.0024102,-0.60661662,-0.609178203,0.235626857,88.03898406,3.206760267,2.097636225,2.110646728,-0.35581585,-0.407808619,0.250122403,neither_in_PC9,neither_in_HeLa,neither,TRUE,57826890,greater_than_1Mb
CDC42BPB|CDC42BPA,348,-0.160401158,0.440560651,819,0.107214412,0.490938879,CDC42BPB,CDC42BPA,ENSG00000198752,14,102932380,ENSG00000143776,CDC42BPA,1,226989865,36.73,5.662,FALSE,FALSE,3.184396878,2.029110572,0.324408699,0.124526877,0.236062164,13.3508545,8.879276436,1.889582307,2.088393315,-0.184751022,-0.038828887,0.285030533,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PYCR2|PYCR1,407,-0.111128772,0.440560651,650,0.016116368,0.883161377,PYCR2,PYCR1,ENSG00000143811,1,225919877,ENSG00000183010,PYCR1,17,81932384,57.94,46.357,FALSE,FALSE,2.029110572,1.681643353,0.264161741,0.124483395,0.236106291,64.51848346,102.2330504,2.088393315,2.085981856,-0.12864205,-0.080656545,0.787286354,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
LCE3E|LCE3D,921,0.310356083,0.442491375,866,0.153065185,0.377806085,LCE3E,LCE3D,ENSG00000185966,1,152565654,ENSG00000163202,LCE3D,1,152579381,0,0,FALSE,FALSE,2.007571346,2.007571346,-1.01260516,-0.499144547,0.238439753,0,0,2.119069781,2.119069781,-0.443570949,-0.220252956,0.175872296,neither_in_PC9,neither_in_HeLa,neither,TRUE,13727,less_than_1Mb
SLC25A18|SLC25A22,753,0.145109413,0.442491375,475,-0.077388868,0.705971148,SLC25A18,SLC25A22,ENSG00000182902,22,17563450,ENSG00000177542,SLC25A22,11,790475,0.57,12.003,FALSE,FALSE,1.657904917,1.858445827,-0.298448463,-0.079809722,0.238547361,0.166087185,15.65052321,1.889335697,1.495686544,-0.700370796,-0.676207979,0.522516334,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PF4V1|PF4,762,0.152391879,0.442491375,599,-0.012951458,0.911606999,PF4V1,PF4,ENSG00000109272,4,73853296,ENSG00000163737,PF4,4,73980811,0,0,FALSE,FALSE,1.726203103,1.726203103,-0.352555381,-0.11681712,0.23883485,0,0,1.854705908,1.854705908,-0.154768,-0.132666079,0.831881016,neither_in_PC9,neither_in_HeLa,neither,TRUE,127515,less_than_1Mb
LRRTM4|LRRTM3,801,0.177423841,0.442491375,199,-0.263452401,0.197755179,LRRTM4,LRRTM3,ENSG00000176204,2,76747719,ENSG00000198739,LRRTM3,10,66926036,0.597,0,FALSE,FALSE,2.003624782,2.370063727,-0.375044707,-0.110194064,0.238859422,0,0,1.86154616,1.847861193,0.096790655,-0.162268445,0.053950685,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SMOC2|SMOC1,763,0.152806479,0.446169311,826,0.11301245,0.405498838,SMOC2,SMOC1,ENSG00000112562,6,168441151,ENSG00000198732,SMOC1,14,69854131,0.312,0.109,FALSE,FALSE,1.786525257,2.202025082,0.160962684,0.303943825,0.241277967,0,106.0530557,1.817845368,1.843815796,0.175833247,0.283605253,0.198155072,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TOB2|TOB1,814,0.189340047,0.44803756,432,-0.098725763,0.589129155,TOB2,TOB1,ENSG00000183864,22,41433494,ENSG00000141232,TOB1,17,50862223,12.207,49.711,FALSE,FALSE,2.369908942,2.326103151,-0.424159303,-0.138481198,0.242752296,11.11506547,70.94477993,2.15765069,2.097636225,-0.745625618,-0.737284018,0.394087367,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RHOT2|RHOT1,826,0.196552143,0.44803756,389,-0.119193415,0.433914508,RHOT2,RHOT1,ENSG00000140983,16,668105,ENSG00000126858,RHOT1,17,32142454,42.637,24.754,FALSE,FALSE,2.00116239,2.0024102,-0.188969645,0.061248202,0.243413858,73.4360877,22.88170374,2.130295504,2.109031236,-0.881207725,-0.876808971,0.225804055,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BHMT2|BHMT,783,0.166806811,0.44803756,147,-0.328618936,0.316725639,BHMT2,BHMT,ENSG00000132840,5,79069767,ENSG00000145692,BHMT,5,79111809,0.367,0.326,FALSE,FALSE,2.021497731,2.021497731,-0.550508714,-0.264439253,0.243593237,0,0.217190934,2.125604499,2.125604499,-0.062657758,-0.367449751,0.126997756,neither_in_PC9,neither_in_HeLa,neither,TRUE,42042,less_than_1Mb
CDNF|MANF,325,-0.182851723,0.453859899,888,0.174406286,0.316725639,CDNF,MANF,ENSG00000185267,10,14819245,ENSG00000145050,MANF,3,51385291,1.82,119.139,FALSE,TRUE,1.75927952,1.984185386,0.108121832,-0.074967887,0.247199421,1.137058421,118.828993,1.862502175,2.599033318,-0.001742869,0.189066027,0.126741647,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SIPA1L2|SIPA1L1,742,0.133441507,0.456700744,169,-0.293164917,0.002714295,SIPA1L2,SIPA1L1,ENSG00000116991,1,232397965,ENSG00000197555,SIPA1L1,14,71320449,1.263,29.275,FALSE,FALSE,2.029110572,2.026611979,0.23635291,0.346290423,0.249390987,5.62141242,22.10237156,2.096571589,1.843815796,0.367436882,0.045678787,4.09E-05,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
B4GALT2|B4GALT1,774,0.159956901,0.456700744,533,-0.046117958,0.730017581,B4GALT2,B4GALT1,ENSG00000117411,1,43978943,ENSG00000086062,B4GALT1,9,33104082,48.082,20.762,FALSE,FALSE,2.055269143,1.670844827,-0.95377358,-0.601386436,0.249633513,46.95156964,56.12469264,2.09232336,2.777808586,-0.125535261,-0.140162739,0.551955855,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DUOX2|DUOX1,840,0.211453798,0.456846797,769,0.079930567,0.673254913,DUOX2,DUOX1,ENSG00000140279,15,45092650,ENSG00000137857,DUOX1,15,45129933,0.109,0.19,FALSE,FALSE,1.704852847,1.704852847,-0.864898467,-0.477139754,0.250156887,0.114983436,0.408829994,2.337278546,2.337278546,-0.485933553,-0.330587006,0.481354491,neither_in_PC9,neither_in_HeLa,neither,TRUE,37283,less_than_1Mb
ATP13A4|ATP13A5,368,-0.146839319,0.457758436,497,-0.068303724,0.663129325,ATP13A4,ATP13A5,ENSG00000127249,3,193398967,ENSG00000187527,ATP13A5,3,193274789,0.299,0,FALSE,FALSE,2.465851544,2.465851544,-0.200015429,-0.291184918,0.251487568,0.293846558,0,1.851571752,1.851571752,0.067254042,0.006943555,0.471272491,neither_in_PC9,neither_in_HeLa,neither,TRUE,124178,less_than_1Mb
SGSM2|SGSM1,339,-0.168583699,0.457758436,508,-0.059864276,0.785077444,SGSM2,SGSM1,ENSG00000141258,17,2337498,ENSG00000167037,SGSM1,22,24806169,18.48,0.638,FALSE,FALSE,2.127605953,2.002040625,-0.258969711,-0.36118703,0.251544927,16.13600883,0.447157806,2.061717539,1.850038447,-0.853260187,-0.792938553,0.642543966,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FAM160B2|FAM160B1,744,0.13593651,0.460218967,431,-0.098852904,0.737427382,FAM160B2,FAM160B1,ENSG00000158863,8,22089150,ENSG00000151553,FAM160B1,10,114821744,8.378,8.609,FALSE,FALSE,1.697902304,1.762521542,0.095722947,0.233671089,0.253343839,7.933857075,6.847902403,1.871335362,1.868140228,-0.441632771,-0.470469093,0.565298962,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MKNK2|MKNK1,824,0.195015791,0.460434986,651,0.016500477,0.939565668,MKNK2,MKNK1,ENSG00000099875,19,2037465,ENSG00000079277,MKNK1,1,46557408,34.354,35.562,FALSE,FALSE,1.686411677,2.055269143,-0.139183018,0.100465288,0.253971461,55.67753483,27.13609086,1.792894047,2.09232336,0.032803169,0.06149577,0.892131285,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BTRC|FBXW11,946,0.343782272,0.460434986,93,-0.472487872,0.236430182,BTRC,FBXW11,ENSG00000166167,10,101354033,ENSG00000072803,FBXW11,5,171861549,6.708,28.855,FALSE,FALSE,1.667483926,2.024578838,-2.966972342,-2.065488957,0.254356803,7.71666614,31.67154861,1.868140228,2.147743292,-1.241197965,-1.546217902,0.073636766,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ELOVL5|ELOVL2,156,-0.371388908,0.464523521,494,-0.070856446,0.788802258,ELOVL5,ELOVL2,ENSG00000012660,6,53267398,ENSG00000197977,ELOVL2,6,10980759,78.62,0.095,FALSE,FALSE,2.153306523,1.686054456,0.014184812,-0.340398342,0.257066415,113.3736678,1.648095914,1.855417128,1.868320771,-0.203833108,-0.233656098,0.646831506,neither_in_PC9,neither_in_HeLa,neither,TRUE,42286639,greater_than_1Mb
PILRB|PILRA,754,0.14639076,0.466791632,427,-0.099857216,0.454770971,PILRB,PILRA,ENSG00000121716,7,100352176,ENSG00000085514,PILRA,7,100367530,42.189,1.439,FALSE,FALSE,2.00412091,2.00412091,0.02488172,0.186137408,0.258774779,50.68214334,0.919867487,2.145597302,2.145597302,-0.326534787,-0.370403612,0.247695645,neither_in_PC9,neither_in_HeLa,neither,TRUE,15354,less_than_1Mb
REG1B|REG1A,350,-0.156945946,0.469248853,211,-0.250075776,0.240282011,REG1B,REG1A,ENSG00000172023,2,79085023,ENSG00000115386,REG1A,2,79120362,0,0,FALSE,FALSE,2.003624782,2.003624782,0.066969334,-0.082747979,0.260858993,0,0,1.86154616,1.86154616,0.021814912,-0.214729487,0.078849825,neither_in_PC9,neither_in_HeLa,neither,TRUE,35339,less_than_1Mb
HS6ST3|HS6ST1,224,-0.270319294,0.469248853,230,-0.228086346,0.46638815,HS6ST3,HS6ST1,ENSG00000185352,13,96090839,ENSG00000136720,HS6ST1,2,128236716,0,8.039,FALSE,TRUE,2.340326054,2.590906446,-0.936619193,-1.017620702,0.261123994,3.590038386,8.406566755,2.154685532,1.902125466,-0.958818784,-1.053853692,0.258551101,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SEPT3|SEPT12,374,-0.141897971,0.469248853,318,-0.156646939,0.257817791,SEPT3,SEPT12,ENSG00000100167,22,41969475,ENSG00000140623,SEPTIN12,16,4777606,0.801,0.625,FALSE,FALSE,2.369908942,2.00116239,-0.175141045,-0.265882347,0.26150373,NA,NA,2.121632455,2.148300315,-0.2039658,-0.319563111,0.090290517,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ACACA|ACACB,219,-0.274550294,0.474586438,63,-0.59022253,0.033279188,ACACA,ACACB,ENSG00000278540,17,37084992,ENSG00000076555,ACACB,12,109116595,27.51,0.693,FALSE,FALSE,2.0024102,1.995388069,-1.242445314,-1.272189327,0.264939031,25.78184151,1.993046222,2.109031236,1.869947353,-1.13497657,-1.570677475,0.002838973,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
REEP6|REEP5,356,-0.15414411,0.474723444,307,-0.163551499,0.277572458,REEP6,REEP5,ENSG00000115255,19,1491166,ENSG00000129625,REEP5,5,112876385,45.76,152.203,FALSE,FALSE,1.686411677,2.021497731,0.211956378,0.038734733,0.265476411,6.068570226,145.1729757,1.792894047,2.123188446,0.002990877,-0.144734963,0.100518958,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FAM209B|FAM209A,375,-0.137297994,0.479945136,960,0.26508715,0.198930114,FAM209B,FAM209A,ENSG00000213714,20,56533246,ENSG00000124103,FAM209A,20,56517187,0.665,0.883,FALSE,FALSE,2.434157032,2.434157032,-0.142170749,-0.23429414,0.269123847,0.255518746,0.229966872,2.39929486,2.39929486,-0.960209059,-0.561901024,0.054748835,neither_in_PC9,neither_in_HeLa,neither,TRUE,16059,less_than_1Mb
IPO5|RANBP6,261,-0.228899354,0.479945136,368,-0.127729023,0.339385857,IPO5,RANBP6,ENSG00000065150,13,97953658,ENSG00000137040,RANBP6,9,6011025,122.601,12.805,FALSE,FALSE,2.340326054,1.670844827,-0.541027161,-0.65238418,0.269328436,251.5709817,28.95027396,2.154685532,2.735197645,-0.310701738,-0.38437211,0.146298369,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
AP3B1|AP3B2,318,-0.186443241,0.480276611,713,0.047855895,0.650158425,AP3B1,AP3B2,ENSG00000132842,5,78002326,ENSG00000103723,AP3B2,15,82659281,38.332,0,FALSE,FALSE,2.021497731,1.973947559,-0.35319473,-0.456175586,0.270332529,35.56820949,0.511037493,2.125604499,2.923321577,-0.240887467,-0.147481915,0.454479676,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
OXCT2|OXCT1,767,0.156880266,0.480276611,708,0.046661915,0.80900473,OXCT2,OXCT1,ENSG00000198754,1,39769523,ENSG00000083720,OXCT1,5,41730065,0.122,9.098,FALSE,FALSE,2.055269143,2.689363751,-1.151825432,-0.76658078,0.270763729,0.166087185,168.8595635,2.09232336,NA,-0.549065513,-0.419293067,0.677836002,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ADSS|ADSSL1,251,-0.241829456,0.480276611,126,-0.36762048,0.104952109,ADSS,ADSSL1,ENSG00000035687,1,244408494,ENSG00000185100,ADSS1,14,104724186,56.772,3.666,FALSE,FALSE,2.029110572,2.006194354,-1.236311691,-1.234447738,0.271062992,70.67648524,17.74577693,2.134770066,1.836594257,-1.051845414,-1.27507633,0.018850621,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DHFR2|DHFR,817,0.192030082,0.480276611,1020,0.486767421,0.300439652,DHFR2,DHFR,ENSG00000178700,3,94047836,ENSG00000228716,DHFR,5,80626226,NA,44.253,FALSE,TRUE,2.811787807,2.021497731,-2.973480739,-2.222568674,0.2713796,NA,83.47797444,NA,2.125604499,-3.113692484,-2.231236683,0.11463377,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FBXL20|FBXL2,847,0.22191366,0.481318873,190,-0.272586197,0.166660714,FBXL20,FBXL2,ENSG00000108306,17,39252663,ENSG00000153558,FBXL2,3,33277025,3.014,3.123,FALSE,FALSE,2.0024102,1.726574682,-0.86500221,-0.466764812,0.272435828,6.387968659,5.736395856,2.109031236,2.139420288,-0.473893132,-0.672530839,0.038833564,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FAT3|FAT1,420,-0.105938043,0.48164433,615,-0.00684398,0.95107628,FAT3,FAT1,ENSG00000165323,11,92352096,ENSG00000083857,FAT1,4,186587794,0.081,19.254,FALSE,FALSE,2.593353083,1.771014555,-0.049156025,-0.126795876,0.273359232,0.051103749,35.65764105,2.304864498,1.882886568,-0.111584971,-0.088638737,0.915988029,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
